STATE,ST_CASE,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,BIKECTYPE,BIKELOC,BIKEPOS,BIKEDIR,BIKECGP,YEAR,STATENAME,PBPTYPENAME,PBAGENAME,PBSEXNAME,PBCWALKNAME,PBSWALKNAME,PBSZONENAME,BIKECTYPENAME,BIKELOCNAME,BIKEPOSNAME,BIKEDIRNAME,BIKECGPNAME
4,40581,1,6,46,2,0,0,0,250,3,2,2,258,2017,Arizona,Bicyclist,46 Years,Female,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,Facing Traffic,Wrong-Way / Wrong-Side
4,40589,1,6,71,1,0,1,0,249,3,2,1,240,2017,Arizona,Bicyclist,71 Years,Male,None Noted,Yes,None Noted,Bicyclist Overtaking - Other / Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Bicyclist Overtaking Motorist
4,40642,1,6,52,1,0,1,0,232,3,1,1,230,2017,Arizona,Bicyclist,52 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
4,40662,1,6,61,1,0,1,0,133,3,3,9,110,2017,Arizona,Bicyclist,61 Years,Male,None Noted,Yes,None Noted,Motorist Lost Control - Alcohol / Drug Impairment,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,Unknown,Loss of Control / Turning Error
4,40762,1,6,36,1,0,0,0,255,3,1,1,258,2017,Arizona,Bicyclist,36 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Motorist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
4,40764,1,6,61,1,1,1,0,115,2,1,1,110,2017,Arizona,Bicyclist,61 Years,Male,Yes,Yes,None Noted,Bicyclist Turning Error - Right turn,Intersection-Related,Travel Lane,With Traffic,Loss of Control / Turning Error
4,40778,1,6,28,1,1,1,0,212,1,3,1,210,2017,Arizona,Bicyclist,28 Years,Male,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Left Turn / Merge
4,40864,1,6,74,1,0,1,0,323,3,2,9,320,2017,Arizona,Bicyclist,74 Years,Male,None Noted,Yes,None Noted,"Motorist Drive-Out - Driveway, Unknown Type",Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,Unknown,Motorist Failed to Yield - Midblock
4,40866,1,6,31,1,0,1,0,318,3,1,3,310,2017,Arizona,Bicyclist,31 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
4,40902,1,6,61,1,0,1,0,322,3,3,2,320,2017,Arizona,Bicyclist,61 Years,Male,None Noted,Yes,None Noted,Motorist Drive-Out - Commercial Driveway,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Motorist Failed to Yield - Midblock
4,40931,1,6,13,1,0,1,0,132,3,3,1,110,2017,Arizona,Bicyclist,13 Years,Male,None Noted,Yes,None Noted,"Motorist Lost Control - Oversteering, Improper Braking, Speed",Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Loss of Control / Turning Error
5,50140,1,6,51,1,0,0,0,970,3,1,1,990,2017,Arkansas,Bicyclist,51 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,With Traffic,Other / Unknown - Insufficient Details
5,50235,1,6,52,1,0,0,0,155,1,1,1,158,2017,Arkansas,Bicyclist,52 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
5,50288,1,6,25,2,0,0,0,259,3,1,1,258,2017,Arkansas,Bicyclist,25 Years,Female,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Unknown,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
5,50288,2,6,21,1,0,0,0,259,3,1,1,258,2017,Arkansas,Bicyclist,21 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Unknown,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
5,50494,1,6,30,1,0,0,0,232,3,1,1,230,2017,Arkansas,Bicyclist,30 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,60064,1,6,77,1,0,0,0,239,3,1,1,230,2017,California,Bicyclist,77 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,60158,1,6,67,1,0,0,0,132,3,2,2,110,2017,California,Bicyclist,67 Years,Male,None Noted,None Noted,None Noted,"Motorist Lost Control - Oversteering, Improper Braking, Speed",Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,Facing Traffic,Loss of Control / Turning Error
6,60180,1,6,12,1,0,0,0,250,3,1,2,258,2017,California,Bicyclist,12 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,60334,1,6,52,1,0,0,0,144,1,1,1,145,2017,California,Bicyclist,52 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,60384,1,6,52,1,0,1,0,221,3,1,1,220,2017,California,Bicyclist,52 Years,Male,None Noted,Yes,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,60451,1,6,41,1,0,0,0,122,3,1,1,110,2017,California,Bicyclist,41 Years,Male,None Noted,None Noted,None Noted,"Bicyclist Lost Control - Oversteering, Improper Braking, Speed",Not At Intersection,Travel Lane,With Traffic,Loss of Control / Turning Error
6,60485,1,6,47,1,0,0,0,231,3,1,1,230,2017,California,Bicyclist,47 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,60556,1,6,59,1,0,1,0,250,3,1,2,258,2017,California,Bicyclist,59 Years,Male,None Noted,Yes,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,60557,1,6,50,2,0,0,0,239,3,1,1,230,2017,California,Bicyclist,50 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,60588,1,6,59,1,0,0,0,232,3,2,1,230,2017,California,Bicyclist,59 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,60597,1,6,35,1,0,0,0,239,3,1,1,230,2017,California,Bicyclist,35 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,60600,1,6,27,1,0,0,0,231,3,1,1,230,2017,California,Bicyclist,27 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,60612,1,6,31,1,0,0,0,221,3,1,1,220,2017,California,Bicyclist,31 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,60717,1,6,30,1,0,0,0,239,3,1,1,230,2017,California,Bicyclist,30 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,60866,1,6,68,1,1,0,0,155,1,3,1,158,2017,California,Bicyclist,68 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,60931,1,6,60,1,1,1,0,155,1,3,3,158,2017,California,Bicyclist,60 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Not applicable,Bicyclist Failed to Yield - Signalized Intersection
6,60952,1,6,45,2,0,1,0,239,3,3,1,230,2017,California,Bicyclist,45 Years,Female,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Overtaking Bicyclist
6,60971,1,6,37,1,1,1,0,144,2,3,3,145,2017,California,Bicyclist,37 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,Intersection-Related,Sidewalk  / Crosswalk / Driveway Access,Not applicable,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,60981,1,6,58,1,1,1,0,217,1,3,1,215,2017,California,Bicyclist,58 Years,Male,Yes,Yes,None Noted,Motorist Right Turn on Red - Same Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Right Turn / Merge
6,60986,1,6,66,1,0,0,0,221,3,1,1,220,2017,California,Bicyclist,66 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,61036,1,6,43,1,0,0,0,250,3,1,2,258,2017,California,Bicyclist,43 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,61100,1,6,51,1,1,1,0,212,1,3,2,210,2017,California,Bicyclist,51 Years,Male,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Motorist Left Turn / Merge
6,61109,1,6,44,1,0,0,0,232,3,1,1,230,2017,California,Bicyclist,44 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61151,1,6,47,1,0,1,0,239,3,1,1,230,2017,California,Bicyclist,47 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61151,2,6,36,1,0,1,0,239,3,1,1,230,2017,California,Bicyclist,36 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61223,1,6,55,1,0,0,0,250,3,1,2,258,2017,California,Bicyclist,55 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,61230,1,6,26,1,0,0,0,239,3,8,1,230,2017,California,Bicyclist,26 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Other,With Traffic,Motorist Overtaking Bicyclist
6,61281,1,6,76,1,0,1,0,142,1,1,1,145,2017,California,Bicyclist,76 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,61285,1,6,52,1,0,1,0,224,3,1,2,225,2017,California,Bicyclist,52 Years,Male,None Noted,Yes,None Noted,Bicyclist Right Turn - Opposite Direction,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Right Turn / Merge
6,61375,1,6,40,1,1,1,0,221,1,1,1,220,2017,California,Bicyclist,40 Years,Male,Yes,Yes,None Noted,Bicyclist Left Turn - Same Direction,At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,61378,1,6,42,1,0,1,0,239,3,1,1,230,2017,California,Bicyclist,42 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61385,1,6,56,1,0,1,0,235,3,1,1,230,2017,California,Bicyclist,56 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Bicyclist Swerved,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61417,1,6,30,1,1,1,0,312,3,1,3,310,2017,California,Bicyclist,30 Years,Male,Yes,Yes,None Noted,Bicyclist Ride-Out - Commercial Driveway,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
6,61446,1,6,72,2,0,1,0,280,3,3,2,290,2017,California,Bicyclist,72 Years,Female,None Noted,Yes,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Parallel Paths - Other Circumstances
6,61471,1,6,41,1,1,0,0,235,3,1,1,230,2017,California,Bicyclist,41 Years,Male,Yes,None Noted,None Noted,Motorist Overtaking - Bicyclist Swerved,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61562,1,6,32,1,1,1,0,153,1,3,1,158,2017,California,Bicyclist,32 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Out - Signalized Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,61580,1,6,60,1,0,1,0,221,1,1,1,220,2017,California,Bicyclist,60 Years,Male,None Noted,Yes,None Noted,Bicyclist Left Turn - Same Direction,At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,61588,1,6,52,1,0,0,0,380,3,1,1,190,2017,California,Bicyclist,52 Years,Male,None Noted,None Noted,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Crossing Paths - Other Circumstances
6,61589,1,6,25,1,0,0,0,232,3,1,1,230,2017,California,Bicyclist,25 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61621,1,6,64,1,0,1,0,312,3,1,3,310,2017,California,Bicyclist,64 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride-Out - Commercial Driveway,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
6,61622,1,6,52,1,0,0,0,239,3,1,1,230,2017,California,Bicyclist,52 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61631,1,6,60,1,0,0,0,231,3,1,1,230,2017,California,Bicyclist,60 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61645,1,6,43,1,0,1,0,319,3,1,3,310,2017,California,Bicyclist,43 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
6,61651,1,6,34,1,0,1,0,144,1,1,1,145,2017,California,Bicyclist,34 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
6,61672,1,6,57,2,0,0,0,231,3,1,1,230,2017,California,Bicyclist,57 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61677,1,6,45,1,0,0,0,221,3,1,1,220,2017,California,Bicyclist,45 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,61691,1,6,71,1,0,1,0,255,3,1,1,258,2017,California,Bicyclist,71 Years,Male,None Noted,Yes,None Noted,Wrong-Way / Wrong-Side - Motorist,Not At Intersection,Travel Lane,With Traffic,Wrong-Way / Wrong-Side
6,61699,1,6,56,1,0,1,0,212,1,1,2,210,2017,California,Bicyclist,56 Years,Male,None Noted,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Travel Lane,Facing Traffic,Motorist Left Turn / Merge
6,61706,1,6,15,1,0,0,0,250,3,1,2,258,2017,California,Bicyclist,15 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,61764,1,6,41,1,0,0,0,239,3,2,1,230,2017,California,Bicyclist,41 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,61764,2,6,33,1,0,0,0,239,3,2,1,230,2017,California,Bicyclist,33 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,61769,1,6,31,1,0,0,0,221,3,1,1,220,2017,California,Bicyclist,31 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,61843,1,6,78,1,0,0,0,212,1,2,1,210,2017,California,Bicyclist,78 Years,Male,None Noted,None Noted,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Left Turn / Merge
6,61886,1,6,38,2,0,0,0,231,3,1,1,230,2017,California,Bicyclist,38 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,61909,1,6,32,2,0,0,0,221,3,1,2,220,2017,California,Bicyclist,32 Years,Female,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Left Turn / Merge
6,61914,1,6,74,1,0,0,0,221,2,1,1,220,2017,California,Bicyclist,74 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Intersection-Related,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,61945,1,6,46,1,0,1,0,160,2,1,3,190,2017,California,Bicyclist,46 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Uncontrolled Intersection,Intersection-Related,Travel Lane,Not applicable,Crossing Paths - Other Circumstances
6,61959,1,6,51,1,0,0,0,133,3,1,1,110,2017,California,Bicyclist,51 Years,Male,None Noted,None Noted,None Noted,Motorist Lost Control - Alcohol / Drug Impairment,Not At Intersection,Travel Lane,With Traffic,Loss of Control / Turning Error
6,62002,1,6,30,1,0,0,0,231,3,1,1,230,2017,California,Bicyclist,30 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62003,1,6,54,1,1,1,0,318,3,1,9,310,2017,California,Bicyclist,54 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Unknown,Bicyclist Failed to Yield - Midblock
6,62034,1,6,51,1,1,0,0,155,1,1,1,158,2017,California,Bicyclist,51 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
6,62047,1,6,78,1,0,1,0,318,3,1,3,310,2017,California,Bicyclist,78 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
6,62065,1,6,51,1,0,1,0,970,3,1,9,990,2017,California,Bicyclist,51 Years,Male,None Noted,Yes,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
6,62098,1,6,35,1,0,1,0,239,3,1,1,230,2017,California,Bicyclist,35 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62112,1,6,57,1,1,1,0,213,1,3,1,215,2017,California,Bicyclist,57 Years,Male,Yes,Yes,None Noted,Motorist Right Turn - Same Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Right Turn / Merge
6,62180,1,6,78,1,0,0,0,231,3,1,1,230,2017,California,Bicyclist,78 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
6,62192,1,6,45,2,0,0,0,221,3,1,1,220,2017,California,Bicyclist,45 Years,Female,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
6,62203,1,6,70,1,0,0,0,232,3,2,1,230,2017,California,Bicyclist,70 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
6,62206,1,6,53,1,1,1,0,250,1,1,2,258,2017,California,Bicyclist,53 Years,Male,Yes,Yes,None Noted,Wrong-Way / Wrong-Side - Bicyclist,At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
6,62208,1,6,52,1,0,1,0,225,3,1,1,290,2017,California,Bicyclist,52 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Parallel Path,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
6,62237,1,6,25,1,1,0,0,155,1,1,1,158,2017,California,Bicyclist,25 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
